;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011
2005-07-31;128,687631;1174,139882;182,085708;99,040579;138,070953;112,154128;100,274381
2005-08-31;132,373736;1064,619492;184,743202;113,035462;122,538383;127,894457;107,268887
2005-09-30;131,955927;595,789768;185,21324;109,34017;141,98697;127,092421;106,674788
2005-10-31;131,302717;608,725804;178,977455;101,713043;132,662817;119,341237;100,910795
2005-11-30;130,138604;877,705455;191,169585;108,395833;139,809332;125,564367;108,534108
2005-12-31;128,822946;1144,988208;187,790345;109,792524;145,589067;131,5395;105,963434
2006-01-31;129,721748;1168,069313;185,300487;109,683628;140,294721;117,490923;103,532918
2006-02-28;128,456218;1189,422206;180,452403;108,64458;136,118695;118,58492;104,340065
2006-03-31;124,498176;1131,592066;182,754532;110,732146;141,473672;123,887561;107,381719
2006-04-30;124,801503;1208,099939;165,7029;102,960308;150,109083;118,599501;99,424958
2006-05-31;124,224918;1156,911174;191,123023;116,429218;138,422964;125,778379;107,065846
2006-06-30;125,976655;1110,473049;182,782384;111,171462;139,396061;123,632651;104,671658
2006-07-31;124,574066;1007,770752;167,097394;103,300236;125,340673;112,373058;97,993826
2006-08-31;124,862271;1141,53995;188,168908;112,886459;149,269988;116,820858;106,196512
2006-09-30;128,900254;1136,22364;169,467056;108,248435;137,64225;112,60451;100,478796
2006-10-31;127,885283;1131,373643;178,286505;113,218516;152,518724;113,822173;102,872859
2006-11-30;128,31207;1191,270751;184,650872;121,317526;136,320295;117,120485;105,648987
2006-12-31;123,777964;1103,142359;192,633774;112,087949;118,019946;123,648938;98,897308
2007-01-31;111,658654;1038,7793;186,82615;116,307543;152,713233;121,746591;108,068927
2007-02-28;103,756989;1065,763683;180,072065;118,284923;137,465136;117,843179;105,188084
2007-03-31;116,35426;1087,679267;193,558734;113,630087;137,809388;119,797406;102,952263
2007-04-30;117,185932;648,298919;188,526784;112,366159;124,464891;117,768441;105,482885
2007-05-31;119,646896;1023,52716;189,663471;114,72894;132,330723;116,369664;108,332428
2007-06-30;119,849298;1152,325644;174,155233;114,534611;124,38016;119,989435;103,148952
2007-07-31;119,837669;1119,291979;188,38062;121,280248;138,266029;118,29395;108,289731
2007-08-31;117,82152;1114,614153;189,066724;117,675271;123,397483;125,069727;108,057101
2007-09-30;117,086265;1133,444676;191,83039;108,711395;130,1882;99,89665;97,366467
2007-10-31;117,919712;1122,60307;200,499583;124,100072;127,759266;126,774385;109,60017
2007-11-30;117,93837;1007,954481;189,695362;119,422825;130,75187;122,992046;104,038892
2007-12-31;119,972298;1023,111413;179,003796;107,669948;128,904751;123,853769;96,250678
2008-01-31;120,351467;1018,67683;205,079714;125,348414;124,242952;106,973927;105,423237
2008-02-29;122,628228;1005,49911;202,201272;128,900812;123,263153;143,327742;106,76962
2008-03-31;119,115487;1045,761899;173,384167;105,822589;126,158529;108,415924;93,622634
2008-04-30;119,710417;1057,654044;199,263521;123,133005;110,998221;144,946241;106,578878
2008-05-31;115,671124;1034,527622;181,871082;113,607469;129,11051;127,543079;101,151653
2008-06-30;117,843396;1030,958954;183,676689;114,092208;130,659216;122,913449;99,368395
2008-07-31;121,495394;1007,605894;191,829719;118,056161;132,945551;123,878557;108,878108
2008-08-31;116,740557;990,110752;185,691395;104,315928;128,149;109,165896;97,191357
2008-09-30;112,782321;714,036591;177,287067;114,263054;127,875704;106,59253;105,419672
2008-10-31;111,551358;624,764744;190,437476;112,046681;120,600309;106,347212;105,988384
2008-11-30;108,691784;1052,828282;165,089071;97,301238;121,823659;91,78201;95,819425
2008-12-31;110,883554;1065,888275;150,579275;106,786541;90,234467;89,918619;107,13781
2009-01-31;104,922773;957,090757;140,247895;94,766204;107,545638;99,038804;102,111097
2009-02-28;117,497673;979,749456;159,89368;100,930142;111,665392;108,130302;99,840417
2009-03-31;109,73732;986,238958;151,670696;99,756879;85,026624;79,233973;99,486841
2009-04-30;109,719637;996,950721;154,424141;102,309367;104,130878;80,81878;103,378126
2009-05-31;108,857285;969,477874;156,167673;96,145471;97,529315;64,75236;96,470914
2009-06-30;112,299914;933,287033;155,473835;100,130287;96,213174;86,116507;103,906447
2009-07-31;107,305007;939,561292;163,575646;99,051795;91,779586;96,659488;103,440271
2009-08-31;106,95577;909,344081;150,183791;97,74865;104,267651;91,482779;99,007342
2009-09-30;105,681856;945,998685;163,575399;99,955487;73,592029;103,9822;104,464536
2009-10-31;106,593684;916,908735;154,181713;97,115374;85,611609;97,822024;99,360481
2009-11-30;106,436113;869,8209;146,046714;100,175293;106,688236;98,793717;101,269464
2009-12-31;104,976505;802,878995;152,899164;99,211281;113,693266;96,379106;104,556329
2010-01-31;103,750846;827,863661;125,668503;83,143694;104,129572;96,990364;98,599476
2010-02-28;98,423736;827,777052;154,414474;90,582585;113,128148;101,563873;100,204892
2010-03-31;103,172756;908,939169;158,174743;101,27814;118,511392;110,783198;108,487899
2010-04-30;104,18922;763,821825;157,67167;102,509026;118,465041;110,230774;101,776393
2010-05-31;98,684588;835,41177;157,04297;104,230667;111,849883;100,509704;99,667005
2010-06-30;111,739797;727,067279;169,314157;108,413586;111,500615;109,438522;108,532909
2010-07-31;111,850328;855,358502;164,31903;99,76326;91,042782;102,394781;101,685502
2010-08-31;108,980206;855,498469;171,788633;103,347991;91,746264;114,785236;105,821495
2010-09-30;111,069153;840,40272;171,787875;101,136698;115,453395;106,904599;107,138747
2010-10-31;111,543319;751,28367;151,932876;94,421297;114,878458;105,288552;97,570515
2010-11-30;111,332637;1025,13717;162,275351;97,18823;109,733186;118,140996;106,112095
2010-12-31;111,010639;816,842843;158,96649;88,699273;124,355217;117,052688;108,885241
2011-01-31;112,410644;800,984566;166,389175;97,819509;98,148857;103,701749;103,237326
2011-02-28;110,038802;744,596028;165,39693;103,404174;107,279954;113,248751;105,706434
2011-03-31;109,960874;551,863655;181,222972;103,181901;126,793171;109,36785;109,479225
2011-04-30;110,435129;533,284174;155,207846;93,848022;101,876602;105,173879;103,336975
2011-05-31;110,118118;673,259114;169,77908;121,265145;112,689254;119,790189;112,152065
2011-06-30;108,048498;703,190312;142,416895;87,486788;115,622013;109,532486;104,737463
2011-07-31;105,619715;692,728815;160,256037;88,364472;80,81585;105,768839;102,335503
2011-08-31;106,970937;686,097283;170,732142;101,406857;116,826059;121,117732;113,182705
2011-09-30;107,26117;466,623819;158,03786;102,391658;98,124346;110,629844;103,558331
2011-10-31;103,726715;703,151366;156,789443;92,860053;112,290082;91,603326;97,044479
2011-11-30;103,521491;661,459783;161,972714;99,10391;113,095122;102,336363;108,092271
2011-12-31;101,061063;667,221337;143,037016;102,619814;103,505429;103,040277;100,790315
2012-01-31;95,410128;646,151511;165,041902;107,611747;115,73628;107,836659;102,332887
2012-02-29;100,884589;645,754488;110,705672;79,749503;104,913282;96,068929;106,608405
2012-03-31;99,861931;624,660235;121,49177;102,018375;99,385498;87,964387;101,229977
2012-04-30;100,619143;632,027539;121,366712;91,540406;106,089335;107,929956;101,049983
2012-05-31;98,456335;619,613663;120,707872;100,333699;106,922639;110,228192;103,120794
2012-06-30;97,322532;653,967981;127,847517;99,924514;108,131814;106,718487;101,319679
2012-07-31;94,65645;619,644958;113,375899;102,11478;103,218847;109,370517;100,029759
2012-08-31;96,367516;650,708164;111,082111;97,952661;92,568209;102,690501;103,953418
2012-09-30;93,948808;673,213437;116,093303;88,363445;101,40628;105,539709;93,940212
2012-10-31;94,253758;639,270291;127,663925;104,109226;103,737325;126,013602;104,261008
2012-11-30;95,62706;613,082804;122,295415;103,428984;99,539057;129,308511;100,651676
2012-12-31;94,602739;606,289157;119,777568;93,154082;40,695382;107,488169;93,879547
2013-01-31;89,358359;592,804025;112,990263;92,717796;102,346865;102,840665;102,155185
2013-02-28;95,221065;609,685405;109,402103;92,89414;102,097779;111,419902;97,638603
2013-03-31;94,215111;586,15145;91,769219;88,740569;105,018212;103,439087;94,431074
2013-04-30;91,57705;590,726759;107,410603;100,057301;124,609039;103,565446;99,549707
2013-05-31;91,792834;588,767861;102,360488;97,210042;76,589715;93,420724;99,525512
2013-06-30;94,592619;586,142613;92,057274;94,702758;104,3726;99,349246;91,62844
2013-07-31;98,065206;559,781852;102,495229;111,849473;125,199929;101,293344;105,698271
2013-08-31;103,416394;563,608635;99,360832;100,738009;90,788297;102,038266;94,426459
2013-09-30;96,458037;488,759714;100,474941;95,931879;110,737665;95,548565;94,86995
2013-10-31;93,122286;206,528698;105,577292;103,729942;114,251794;109,861461;100,074253
2013-11-30;92,899234;46,883466;99,854458;97,652522;84,003767;101,772816;94,788212
2013-12-31;93,984532;25,832066;110,252126;102,089135;100,189862;104,765894;96,481614
2014-01-31;92,898866;13,978192;105,094097;105,607406;101,597117;113,631281;101,128835
2014-02-28;90,704198;37,221361;106,729112;100,91525;100,816478;108,948395;96,684547
2014-03-31;90,983381;40,992789;100,638326;97,419591;96,310033;106,831756;91,747161
2014-04-30;90,739139;42,09886;104,728051;103,983235;105,650916;110,977176;104,441286
2014-05-31;91,274145;42,317998;98,789404;92,527425;90,700216;107,65075;92,855401
2014-06-30;89,886746;23,546784;98,564821;91,129666;84,377593;103,797156;96,226811
2014-07-31;92,14397;17,060379;101,665999;98,199824;102,069966;116,711601;103,133296
2014-08-31;91,739168;48,665434;92,401004;93,320308;102,239017;106,997313;93,591967
2014-09-30;92,719965;24,379123;98,657122;97,203657;105,150786;108,335231;99,680235
2014-10-31;93,593647;45,095491;94,141422;96,547332;92,329034;105,699822;101,726104
2014-11-30;91,571304;20,766816;90,342083;86,428046;101,702201;96,161121;94,628934
2014-12-31;92,493055;20,568073;94,433153;95,696175;94,563208;99,233216;102,459215
2015-01-31;94,24655;126,514901;98,69167;99,988678;110,824991;98,468354;98,054392
2015-02-28;97,067148;106,285897;96,17985;95,240949;103,566561;103,131748;96,901928
2015-03-31;98,580041;78,662198;99,799124;99,329567;97,291199;110,462145;104,45733
2015-04-30;99,03077;116,811988;103,757551;102,880603;93,28592;92,294225;100,324617
2015-05-31;103,009643;112,745307;97,924289;92,95407;109,255444;93,561839;89,178438
2015-06-30;103,351833;97,480858;102,892789;109,883659;102,473255;100,554393;106,53097
2015-07-31;102,27364;106,648989;102,600563;99,183861;96,729813;91,614954;101,1368
2015-08-31;99,249438;94,231419;98,516499;95,369637;105,806269;92,657407;97,655598
2015-09-30;97,322907;97,628233;103,74939;104,072474;94,922519;101,340943;105,592626
2015-10-31;99,806079;92,122587;94,354398;97,2968;98,78788;102,268982;96,508069
2015-11-30;103,330247;90,061514;99,505782;100,530488;98,732318;106,262838;98,793906
2015-12-31;102,234036;82,326145;99,846658;103,236198;88,190791;106,882961;104,394259
2016-01-31;101,9388;136,12379;99,726648;96,054231;86,19889;108,875083;96,353021
2016-02-29;107,946769;156,921343;103,212512;103,615092;94,497049;103,700133;106,028975
2016-03-31;100,573838;149,868161;83,256876;97,216845;103,367152;83,425119;103,836406
2016-04-30;100,972631;120,62004;93,076237;97,747372;74,483446;119,413052;101,222038
2016-05-31;97,052521;143,016284;95,966401;104,983865;85,342931;118,771539;101,621207
2016-06-30;96,483288;141,331145;95,966773;103,575701;93,406378;123,314005;102,663047
2016-07-31;96,904991;145,160148;74,572843;90,680583;95,626821;111,601955;96,36601
2016-08-31;96,769224;150,511536;97,102761;105,885094;95,375024;111,475422;105,196089
2016-09-30;93,24267;131,421081;112,608864;105,547192;90,886272;117,027257;101,301919
2016-10-31;94,246038;79,132738;85,846865;94,235578;81,679567;110,797075;94,204968
2016-11-30;92,459632;119,234113;100,195673;105,235529;101,753325;120,722339;102,35202
2016-12-31;93,934036;118,232794;95,96362;103,760316;90,226852;126,611992;101,069098
