;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011
2007-04-30;0,959471;0,611451;0,954301;-3,262188;-8,494383;-1,592661;0,999136
2007-05-31;0,982259;0,950006;1,509838;-1,221432;0,665463;-3,476652;1,023265
2007-06-30;0,98863;1,047964;-14,605894;-1,887841;-6,225944;-0,334196;0,972965
2007-07-31;0,995576;1,003267;-1,204318;4,136643;8,548362;-2,592206;1,021155
2007-08-31;0,986236;0,995101;-1,578823;-0,408672;-5,516087;3,467016;1,019865
2007-09-30;0,98533;1,021417;-0,012632;-10,448739;2,033048;-22,615814;0,920761
2007-10-31;0,993586;1,034149;7,37754;3,877947;0,280651;3,166767;1,03936
2007-11-30;0,990698;0,954041;-4,514096;-1,645369;3,832177;-1,762118;0,990282
2007-12-31;1,002297;0,989395;-15,847146;-13,924131;2,369165;-1,951041;0,919905
2008-01-31;1,00073;0,994945;10,116453;3,621691;-2,094398;-19,613231;1,011822
2008-02-29;1,018193;0,98205;7,576977;7,469437;-2,983671;16,443216;1,029021
2008-03-31;0,991194;1,013381;-20,438702;-14,876754;-0,03457;-18,111695;0,905414
2008-04-30;1,001089;1,016718;6,674902;3,57912;-15,228223;19,525212;1,033126
2008-05-31;0,973855;0,99592;-9,189429;-4,398651;2,792038;4,024167;0,981962
2008-06-30;1,000889;1,007639;-5,702545;-2,026004;4,272745;2,117284;0,96525
2008-07-31;1,042958;1,010996;4,138626;4,082506;6,553991;6,611368;1,05781
2008-08-31;1,01471;1,026084;-0,356849;-7,365756;1,852367;-3,832411;0,944658
2008-09-30;0,994088;0,761949;-7,299069;4,869085;1,799839;-1,591615;1,02539
2008-10-31;0,997357;0,678459;7,075363;4,834951;-5,080404;3,242571;1,032225
2008-11-30;0,983486;1,145001;10,282837;-7,903872;-3,346613;-6,349788;0,934912
2008-12-31;1,011491;1,143384;-3,743601;3,341058;-9,284619;-3,763899;1,047513
2009-01-31;0,96063;1,004742;-13,948551;-7,183755;8,708502;8,925535;1,000728
2009-02-28;1,076471;1,008501;5,597266;0,199275;13,471937;20,466916;0,980957
2009-03-31;1,005115;1,005779;-2,872765;-0,083264;-12,638689;-7,164392;0,979716
2009-04-30;1,006119;1,019647;-0,426542;3,059673;6,829549;-5,390818;1,019999
2009-05-31;1,001372;1,001733;1,041661;-2,72922;0,375918;-22,149802;0,953223
2009-06-30;1,037986;0,976059;0,134162;1,491474;-1,052764;-2,183411;1,027153
2009-07-31;0,997058;0,995422;8,21832;0,623273;-5,970181;6,474531;1,022313
2009-08-31;0,999053;0,977775;-4,961129;-0,478521;5,534593;-0,886697;0,977782
2009-09-30;0,991759;1,036036;8,817264;1,890458;-26,680723;9,334521;1,030423
2009-10-31;1,004402;1,026221;-0,108096;-0,843305;-16,662473;0,985955;0,978928
2009-11-30;1,007281;0,999374;-7,896461;2,150339;2,129861;-0,041928;0,996313
2009-12-31;0,999293;0,948714;-1,080429;0,873016;6,802328;-4,178427;1,026781
2010-01-31;0,995781;1,003771;-28,93892;-15,756078;-4,850528;-4,940109;0,966411
2010-02-28;0,954264;1,02226;-1,382536;-9,063046;2,458014;-1,4885;0,979669
2010-03-31;1,011717;1,131066;0,805538;0,89468;6,578835;6,696785;1,057224
2010-04-30;1,033545;0,948491;-1,495143;1,552151;5,75525;5,086513;0,988209
2010-05-31;0,9891;1,031164;-3,961702;2,933479;-1,147826;-5,754114;0,963886
2010-06-30;1,001573;0,889203;6,679464;7,037242;-1,404827;2,082609;1,045471
2010-07-31;1,008008;1,029986;0,432386;-1,432284;-21,489775;-5,949086;0,975937
2010-08-31;0,984004;1,004901;7,119273;2,540934;-20,281491;5,597691;1,011959
2010-09-30;1,001808;0,95755;6,824119;0,908222;3,965394;-2,949655;1,020934
2010-10-31;1,003976;0,831293;-12,90212;-5,068241;3,759347;-5,036435;0,926651
2010-11-30;1,000741;1,111248;-2,212938;-1,522546;-1,21577;7,439523;1,004401
2010-12-31;0,997447;1,035005;-5,093617;-9,293619;13,474854;6,012369;1,027669
2011-01-31;1,010527;1,030145;2,74465;0,398295;-12,745169;-7,642911;0,972083
2011-02-28;0,991517;0,986986;2,110567;6,363351;-3,634863;1,720493;0,993601
2011-03-31;0,995323;0,759589;18,197477;6,319925;15,929871;-2,171749;1,028475
2011-04-30;1,005188;0,759291;-7,613922;-2,970068;-8,883276;-6,15505;0,971476
2011-05-31;1,008832;0,977538;7,168135;24,346267;2,052526;8,903275;1,056112
2011-06-30;0,996819;1,025975;-19,902243;-9,639826;5,109295;-0,678476;0,988899
2011-07-31;0,981844;1,007708;-1,612618;-9,041719;-29,543699;-3,539492;0,969681
2011-08-31;1,003271;0,995227;9,374769;3,66837;6,671873;12,86689;1,076741
2011-09-30;1,016526;0,678302;-2,883577;4,289575;-11,755597;3,490283;0,989454
2011-10-31;0,994253;1,030656;-3,914573;-5,67091;2,796286;-14,517324;0,931004
2011-11-30;1,003645;0,982478;1,239635;0,124517;4,118359;-2,905465;1,040853
2011-12-31;0,990072;1,007929;-17,89896;3,266061;-4,838728;-1,495239;0,974004
2012-01-31;0,942465;0,992918;3,773257;7,988525;8,13805;3,711612;0,991979
2012-02-29;1,002916;1,00803;-6,803438;-19,998338;-1,889953;-8,04602;1,036257
2012-03-31;0,998295;0,986943;3,438263;2,278897;-6,535733;-16,481959;0,986683
2012-04-30;1,012989;1,003738;2,669031;-8,130467;1,118325;2,855731;0,987735
2012-05-31;1,001106;0,981058;1,353859;0,782028;2,877734;4,344855;1,011137
2012-06-30;1,001074;1,026801;7,973511;0,57434;4,975711;-0,04318;0,997243
2012-07-31;0,984615;0,963235;-6,83245;3,047011;0,831203;1,754096;0,988417
2012-08-31;1,011209;1,006669;-9,124386;-0,708375;-9,265547;-5,588573;1,03145
2012-09-30;0,990947;1,044943;-3,661019;-9,738681;-0,164689;-3,05802;0,936197
2012-10-31;0,995672;1,004294;8,841752;6,642186;2,1455;17,451358;1,043648
2012-11-30;1,009704;0,980648;4,937929;6,616643;-2,205271;21,172198;1,01228
2012-12-31;0,999163;0,989274;4,37782;-3,028257;-61,338758;0,152507;0,948973
2013-01-31;0,946087;0,983223;-0,043925;-2,928407;-0,119054;-3,395258;1,037908
2013-02-28;1,011984;1,022448;-1,003438;-2,386011;-0,884325;6,49056;0,997293
2013-03-31;1,004313;0,987545;-15,964164;-6,440342;1,455107;-0,139282;0,969575
2013-04-30;0,976363;0,999597;2,175603;4,64115;20,476698;1,245822;1,026516
2013-05-31;0,974538;1,00774;-0,784521;1,232602;-27,951706;-7,885177;1,029603
