;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011
2016-06-30;0,993617;0,960673;12,285824;17,533752;7,108067;1,07766;0,996688
2016-07-31;1,031477;1,03117;14,642156;19,15337;8,188372;6,590895;0,957404
2016-08-31;1,016238;1,043216;-22,023083;-25,507212;-36,639058;-22,494597;0,996418
2016-09-30;0,991706;0,89676;5,459663;9,319995;7,749964;7,342464;1,016284
2016-10-31;1,025571;0,947809;7,505233;15,962958;7,925784;12,045775;1,041838
2016-11-30;0,98468;1,00382;-5,009094;0,845153;7,402536;4,332186;0,982793
2016-12-31;1,008899;1,037654;-24,616538;-29,634695;-10,268445;-19,916074;1,010509
2017-01-31;0,987772;1,02306;-2,398034;-20,036086;11,687724;1,134839;1,014582
2017-02-28;0,905621;0,97544;-3,714075;-9,190103;3,76199;0,684993;0,9245
2017-03-31;1,017243;1,058801;8,582226;9,508695;6,275351;7,720519;1,052889
2017-04-30;1,00354;0,989783;6,538644;9,773172;-8,418612;-1,447883;0,980961
2017-05-31;1,02774;1,029527;-0,78866;2,15356;-4,69764;3,546802;1,018964
2017-06-30;0,995952;0,959553;13,14746;18,587251;7,240015;0,238299;1,001471
2017-07-31;1,027947;1,029653;15,587856;18,861455;9,052767;5,580885;0,959521
2017-08-31;1,020678;1,061189;-17,273352;-25,518625;-36,031789;-21,081573;1,001892
2017-09-30;0,993075;0,878993;3,817553;8,146973;6,60316;6,968228;1,009757
2017-10-31;1,032168;0,929264;8,04653;16,351402;6,710903;11,910431;1,041678
2017-11-30;0,985228;0,991844;-4,659587;1,626188;6,546492;4,786348;0,989552
2017-12-31;1,00537;1,060216;-24,870391;-30,212722;-8,49425;-19,896606;1,004416
2018-01-31;0,990195;1,04282;-4,046394;-20,592963;10,243393;1,725475;1,018842
2018-02-28;0,906858;0,989938;-3,477947;-9,419022;3,278766;1,166781;0,922356
2018-03-31;1,013078;1,072641;7,125176;10,408219;6,958862;7,374567;1,044331
2018-04-30;0,997045;0,96825;5,488581;8,668889;-5,235336;-2,736828;0,9824
2018-05-31;1,023695;1,02152;-1,848043;2,90883;-5,221836;3,797834;1,017209
2018-06-30;0,998395;0,957082;13,633249;19,852856;6,857887;-0,284477;1,005404
2018-07-31;1,025225;1,021461;15,856467;18,351808;8,432976;4,919331;0,967639
2018-08-31;1,027167;1,067319;-12,696596;-25,605668;-37,184043;-19,862802;1,001715
2018-09-30;0,997868;0,867219;2,511963;7,091306;6,675908;6,536592;1,002374
2018-10-31;1,037338;0,911444;8,47651;16,914267;6,544084;12,565121;1,045114
2018-11-30;0,985387;0,989213;-4,454249;1,956482;5,047438;4,489932;0,989924
2018-12-31;1,001259;1,083979;-25,0598;-30,663034;-6,231242;-19,726428;1,001083
2019-01-31;0,991137;1,060952;-5,623179;-20,301643;9,22082;2,70288;1,024912
2019-02-28;0,906831;0,994406;-2,661423;-10,035463;3,358679;1,516581;0,921495
2019-03-31;1,009422;1,086847;5,931949;10,708243;7,492488;7,033196;1,033961
2019-04-30;0,990244;0,949498;5,496874;8,472453;-2,128835;-3,591799;0,990111
2019-05-31;1,019844;1,014454;-3,664698;2,541896;-5,78923;3,646176;1,008988
2019-06-30;1,000082;0,961922;13,750958;20,6998;5,605585;-1,080317;1,006897
2019-07-31;1,025841;1,018913;16,43826;18,451067;7,187065;5,026641;0,980501
2019-08-31;1,034622;1,059402;-9,6211;-25,308808;-38,13937;-19,428065;0,997644
2019-09-30;1,002797;0,863346;1,977099;6,828343;7,622462;6,075306;0,998299
2019-10-31;1,041794;0,893282;8,437186;17,236409;5,545011;13,648732;1,049981
2019-11-30;0,982476;0,980352;-4,503696;1,55409;4,030504;3,494683;0,984816
2019-12-31;0,996466;1,103357;-25,468009;-31,120327;-4,353529;-19,551695;1,002628
2020-01-31;0,992465;1,075448;-6,516591;-20,254348;9,075144;3,65638;1,027423
2020-02-29;0,907736;1,004601;-1,917657;-10,482238;3,985081;2,291237;0,919789
2020-03-31;1,005187;1,094351;5,392144;11,248695;7,610021;7,175783;1,027114
2020-04-30;0,983392;0,943109;6,372134;8,743037;-0,422888;-4,23988;0,997812
2020-05-31;1,019853;1,017834;-5,478731;1,924795;-5,574884;2,460726;1,000064
2020-06-30;1,001497;0,960517;13,80347;21,589687;4,528211;-0,66158;1,010686
2020-07-31;1,026718;1,013947;16,149088;18,208439;5,453146;4,728168;0,991245
2020-08-31;1,040027;1,042725;-7,458502;-25,521583;-39,014698;-19,953902;0,991725
2020-09-30;1,006725;0,864084;2,144943;7,281326;8,775182;6,102499;0,998947
2020-10-31;1,043841;0,879651;7,928956;17,240882;5,011533;14,522825;1,051982
2020-11-30;0,981355;0,978539;-4,586143;1,113414;3,990944;2,686337;0,976319
2020-12-31;0,993007;1,111898;-26,012311;-31,196959;-3,51124;-19,04973;1,006895
2021-01-31;0,991856;1,084966;-7,052735;-20,205733;9,039948;4,430272;1,025631
2021-02-28;0,908139;1,013119;-0,783793;-10,58485;4,40829;2,712318;0,920494
2021-03-31;1,002524;1,104044;5,171181;11,063234;7,540807;7,214194;1,024662
2021-04-30;0,979486;0,938106;6,949209;9,084198;0,309867;-4,581618;1,004545
2021-05-31;1,019658;1,022025;-6,773686;1,318088;-5,313266;1,716638;0,992883
2021-06-30;1,001818;0,956166;13,926537;22,145489;3,682138;-0,289442;1,013732
2021-07-31;1,029302;1,015538;15,94103;18,088015;4,406506;4,507635;0,996224
2021-08-31;1,04413;1,028913;-6,800488;-25,368933;-39,114251;-20,88358;0,988389
2021-09-30;1,008167;0,862715;2,684633;8,054415;9,820651;6,395656;1,001596
