;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011
2017-01-31;91,072111;88,411694;94,793655;73,908753;107,308151;118,711494;100,4293
2017-02-28;80,363535;108,393961;92,567984;98,815402;95,217605;127,509851;91,032865
2017-03-31;91,467586;117,160798;117,859795;115,650753;105,087121;142,220314;107,268267
2017-04-30;92,995534;114,00532;105,363043;103,377882;79,796935;100,83475;94,2304
2017-05-31;94,935264;104,844959;107,862164;109,263937;104,266086;125,693066;104,344028
2017-06-30;89,091877;92,550982;118,061422;116,974294;113,16899;69,25603;100,034597
2017-07-31;91,131678;102,141304;106,726803;114,578032;117,202747;101,629757;90,645159
2017-08-31;90,541605;116,708975;81,524008;74,999864;63,186887;90,564684;103,169231
2017-09-30;90,214508;98,067604;102,10258;105,577907;108,7525;125,078775;100,151265
2017-10-31;92,787451;113,648233;108,588184;118,907041;118,80931;126,343571;104,047253
2017-11-30;91,131881;109,508945;105,394524;114,266957;99,490684;127,29139;103,257214
2017-12-31;92,571902;102,046567;74,835422;71,652966;95,427912;96,839867;97,542151
2018-01-31;90,278821;97,732379;87,554837;86,449222;108,101045;114,904209;115,963146
2018-02-28;83,215638;81,320977;86,701723;87,953879;102,559644;112,203236;102,14422
2018-03-31;96,042571;24,238155;101,963313;113,912631;108,827753;122,756947;117,805119
2018-04-30;94,156734;50,618828;101,26355;113,461571;107,854134;113,874829;108,870976
2018-05-31;93,812076;85,285366;91,662997;106,921736;87,548359;122,048651;113,396789
2018-06-30;93,580828;98,701614;104,325142;124,882014;103,887022;103,019101;108,131293
2018-07-31;94,727015;104,108924;116,708469;129,829634;102,947771;127,485302;107,607388
2018-08-31;94,281754;113,16726;104,695629;84,522064;58,498334;91,58312;112,530302
2018-09-30;91,638918;88,783355;93,608416;110,421774;98,451809;103,506811;102,511569
2018-10-31;96,28399;113,116247;106,643831;128,099202;106,596451;116,343482;119,907095
2018-11-30;90,597583;111,410977;89,639169;109,065066;102,203608;106,886213;111,746814
2018-12-31;92,660144;135,889619;71,014736;75,491797;98,939371;73,627393;105,98085
2019-01-31;92,831097;134,169774;91,518551;86,712408;110,945365;107,554828;115,476461
2019-02-28;85,683017;132,449929;91,751021;96,584737;107,426631;102,441327;100,690563
2019-03-31;92,752155;125,949498;98,730056;117,614184;96,600815;110,754501;108,518262
2019-04-30;89,348391;110,645792;98,387611;115,651457;106,264154;101,00374;116,404016
2019-05-31;72,26024;130,649922;94,343918;110,788056;92,96997;106,88477;111,263389
2019-06-30;73,661816;114,180219;94,278409;114,453598;110,729431;111,13688;100,988756
2019-07-31;83,16495;105,704881;114,325315;133,943297;112,866852;107,079685;110,268837
2019-08-31;90,766718;79,506395;97,902023;74,861208;67,554072;82,391326;107,178643
2019-09-30;89,025138;81,328264;99,954998;111,160311;112,878821;105,39897;107,56269
2019-10-31;94,910821;79,506395;110,267065;126,392744;110,779289;114,733273;118,168982
2019-11-30;88,630925;92,988231;89,704144;105,572849;115,445245;99,047737;104,345482
2019-12-31;87,818439;126,364884;69,963785;75,182619;97,472301;77,431508;109,679191
2020-01-31;87,499848;109,312183;94,5408;91,586852;114,612912;102,573784;112,986589
2020-02-29;84,571384;93,27973;105,997883;100,987248;100,784034;99,718669;100,396624
2020-03-31;85,933896;121,336524;99,547603;73,768037;102,622954;91,825612;109,544532
2020-04-30;55,901305;85,409253;65,470296;48,261438;106,747636;79,027538;111,481657
2020-05-31;49,534684;98,599589;70,315464;84,50246;91,935399;60,679439;99,718908
2020-06-30;73,811693;85,555002;106,470463;122,215312;95,012298;62,203866;114,494297
2020-07-31;81,405596;105,44982;116,770902;122,697483;101,391201;95,627043;112,897759
2020-08-31;84,778143;94,081353;88,785947;81,635794;59,531176;66,077239;105,284927
2020-09-30;82,819902;60,4132;107,507896;118,596933;105,241626;103,695024;110,838486
2020-10-31;85,712185;100,057085;92,415274;116,334555;87,141183;117,434906;111,089157
2020-11-30;79,902182;136,713104;105,50324;113,032217;89,743943;102,336155;105,576161
2020-12-31;81,273842;134,964109;86,188047;81,067724;89,26386;104,447957;114,779276
2021-01-31;83,177259;126,437759;79,881276;88,431442;95,463935;110,760889;106,157668
2021-02-28;74,224679;123,595642;108,391586;99,87967;99,081639;111,909381;101,980992
2021-03-31;81,225797;132,340617;134,828732;126,315269;111,769317;122,457929;123,748298
2021-04-30;79,561256;38,988012;122,918581;116,047695;92,07292;120,668215;110,169477
2021-05-31;81,848659;107,639866;93,084648;109,564831;102,963085;105,833824;105,120572
2021-06-30;78,960958;105,44982;118,967899;134,375646;95,466846;109,814031;112,7555
2021-07-31;79,118437;110,259556;110,948883;117,454157;90,964962;98,083558;106,88466
2021-08-31;80,386453;118,348657;101,695752;84,4605;46,620702;81,659575;108,69951
2021-09-30;76,981129;20,404941;104,26683;116,449275;103,651201;108,873383;109,749265
