;RF0610;RF0620;RF0811;RF0812;RF0893;RF0899;RF1011
2017-01-31;91,822255;113,08829;99,0141;102,773782;95,17998;120,091349;99,725758
2017-02-28;91,404981;112,48039;99,887566;102,328325;96,787057;121,185383;99,610391
2017-03-31;91,006805;110,129793;100,623115;101,840283;98,510241;122,489013;99,527635
2017-04-30;90,601792;106,79451;101,17461;101,397617;100,19643;123,829648;99,497686
2017-05-31;90,208453;104,263342;101,454349;101,024479;101,704114;125,043662;99,536608
2017-06-30;89,853018;103,708242;101,403554;100,739052;102,909118;125,986752;99,640429
2017-07-31;89,669306;105,100922;101,032987;100,582352;103,669781;126,615444;99,814526
2017-08-31;89,708404;107,704621;100,344356;100,549473;103,947147;126,907304;100,035943
2017-09-30;89,983758;109,915345;99,389394;100,635484;103,772959;126,776139;100,241919
2017-10-31;90,490303;109,839654;98,307344;100,898985;103,241351;126,212203;100,4317
2017-11-30;91,174363;106,640649;97,209768;101,341706;102,407226;125,20392;100,56235
2017-12-31;91,828349;100,482051;96,207913;101,91828;101,335366;123,725065;100,588314
2018-01-31;92,372498;93,511225;95,405781;102,614558;100,15716;121,872331;111,584636
2018-02-28;92,829997;88,138681;94,833269;103,38342;98,978343;119,742638;111,489663
2018-03-31;93,17228;86,057205;94,489139;104,148243;97,908213;117,425503;111,36451
2018-04-30;93,311082;87,483541;94,345664;104,895628;97,025312;115,054788;111,250066
2018-05-31;93,212052;91,604425;94,391077;105,607384;96,371726;112,72445;111,1687
2018-06-30;92,935142;96,350903;94,54562;106,231534;96,000114;110,504256;111,093082
2018-07-31;92,531933;100,10868;94,789669;106,79317;95,975872;108,395845;111,031805
2018-08-31;92,179701;102,019499;95,067785;107,27185;96,311491;106,419503;110,948637
2018-09-30;92,100285;102,439946;95,248037;107,645481;96,986422;104,66729;110,812153
2018-10-31;92,330253;123,977196;95,292281;107,881106;97,9094;103,275413;110,636882
2018-11-30;92,655958;123,394339;95,206978;107,908351;98,997083;102,341799;110,39936
2018-12-31;92,902186;123,225204;95,097098;107,734582;100,165355;101,90681;110,123585
2019-01-31;92,963056;123,920427;95,08419;107,407729;101,299376;101,963472;109,846946
2019-02-28;92,713146;124,586954;95,237397;106,961237;102,337406;102,37868;109,566571
2019-03-31;92,278296;124,451421;95,516031;106,465381;103,249173;102,943189;109,314575
2019-04-30;91,882592;122,724836;95,905491;105,973266;104,041204;103,480293;109,12343
2019-05-31;91,788792;119,032205;96,405665;105,536361;104,698858;103,854652;109,004702
2019-06-30;92,163216;113,628882;96,981236;105,22476;105,202297;103,908565;108,958679
2019-07-31;92,907909;107,413252;97,534653;105,063504;105,541799;103,557203;108,958633
2019-08-31;93,621174;101,429226;97,979214;105,079909;105,695024;102,691831;108,955043
2019-09-30;93,874471;96,671152;98,374013;105,331872;105,600389;101,335986;108,96502
2019-10-31;93,48897;94,140864;98,768888;105,840934;105,209673;99,588625;108,995543
2019-11-30;92,576957;94,116273;99,216217;106,59143;104,525315;97,571203;109,062143
2019-12-31;91,390325;95,57828;99,789893;107,57294;103,604574;95,546197;109,195812
2020-01-31;90,24187;96,756774;100,5342;108,723906;102,459849;93,765859;109,372167
2020-02-29;89,50271;97,106486;101,509931;109,9702;101,170024;92,438569;109,563005
2020-03-31;89,378864;96,626082;102,755112;111,216114;99,767205;91,762781;109,760793
2020-04-30;89,764875;95,600165;104,239263;112,337049;98,292807;91,813363;109,934164
2020-05-31;90,351209;94,479542;105,839671;113,269193;96,814443;92,608384;110,041498
2020-06-30;90,713935;93,517235;107,467807;113,981005;95,432367;94,134719;110,091011
2020-07-31;90,523297;92,759419;109,015773;114,45003;94,193456;96,275867;110,076255
2020-08-31;89,742628;92,12794;110,371873;114,686075;93,175576;98,908793;110,005288
2020-09-30;88,496454;91,678296;111,400844;114,690496;92,424175;101,796227;109,901717
2020-10-31;87,01628;117,409859;112,057212;114,45618;91,897032;104,652872;109,768579
2020-11-30;85,607643;117,97159;112,322026;114,036701;91,525197;107,19945;109,625243
2020-12-31;84,500095;118,936418;112,181343;113,484612;91,255225;109,184458;109,506538
2021-01-31;83,706056;119,467675;111,628737;112,814786;91,086945;110,410507;109,410317
2021-02-28;83,029261;118,923766;110,713963;112,063498;90,992731;110,845638;109,34689
2021-03-31;82,246693;116,887041;109,547781;111,291808;90,97355;110,596391;109,3194
2021-04-30;81,257386;114,181985;108,245792;110,548647;90,992604;109,824992;109,29616
2021-05-31;80,079085;111,852614;106,885008;109,841359;91,043828;108,659032;109,247251
2021-06-30;78,854183;111,060165;105,539585;109,185461;91,129893;107,256476;109,175155
2021-07-31;77,826589;112,024872;104,328015;108,587233;91,230914;105,819696;109,102138
2021-08-31;77,123166;114,08031;103,38819;108,064026;91,320849;104,482294;109,073106
2021-09-30;76,760677;116,105231;102,810278;107,618455;91,432308;103,379201;109,098719
